Author,Song Name
Rabindra Nath Tagore,তোমার আমার এই বিরহের অন্তরালে
Rabindra Nath Tagore,নিবিড় ঘন আঁধারে
Rabindra Nath Tagore,"হায় হেমন্তলক্ষ্মী, তোমার নয়ন কেন ঢাকা–"
Rabindra Nath Tagore,কখন দিলে পরায়ে স্বপনে
Rabindra Nath Tagore,রাত্রি এসে যেথায় মেশে দিনের পারাবারে
Rabindra Nath Tagore,আমি শ্রাবণ-আকাশে ওই দিয়েছি পাতি
Rabindra Nath Tagore,আমার জীবনপাত্র উচ্ছলিয়া
Rabindra Nath Tagore,"ওরে, কে রে এমন জাগায় তোকে"
Rabindra Nath Tagore,যখন তোমায় আঘাত করি
Rabindra Nath Tagore,"বাদল ধারা হল সারা, বাজে বিদায় সুর"
Rabindra Nath Tagore,অয়ি ভুবন মনোমোহিনী মা
Rabindra Nath Tagore,নিশা অবসানে কে দিল গোপনে আনি
Rabindra Nath Tagore,একটুকু ছোঁওয়া লাগে
Rabindra Nath Tagore,সুন্দর বটে তব অঙ্গদখানি তারায় তারায় খচিত
Rabindra Nath Tagore,দুজনে দেখা হল মধুযামিনী রে
Rabindra Nath Tagore,মোর হৃদয়ের গোপন বিজন ঘরে
Rabindra Nath Tagore,অসীম আকাশে অগণ্য কিরণ
Rabindra Nath Tagore,ওই ভাঙল হাসির বাঁধ
Rabindra Nath Tagore,অন্ধজনে দেহো আলো মৃতজনে দেহো প্রাণ
Rabindra Nath Tagore,"অসীম ধন তো আছে তোমার, তাহে সাধ না মেটে"
Rabindra Nath Tagore,মম চিত্তে নিতি নৃত্যে কে যে নাচে
Rabindra Nath Tagore,পথের শেষ কোথায়
Rabindra Nath Tagore,আমার গোধূলি লগন এল বুঝি কাছে
Rabindra Nath Tagore,তোমারই ঝরনা তলার নির্জনে
Rabindra Nath Tagore,"এসো গো, জ্বেলে দিয়ে যাও প্রদীপখানি"
Rabindra Nath Tagore,এই করেছ ভালো
Rabindra Nath Tagore,এমন দিনে তারে বলা যায়
Rabindra Nath Tagore,আমার সকল দুখের প্রদীপ
Rabindra Nath Tagore,বজ্রে তোমার বাজে বাঁশি
Rabindra Nath Tagore,অশ্রুনদীর সুদূর
Rabindra Nath Tagore,বিশ্ব যখন নিদ্রামগন গগন অন্ধকার
Rabindra Nath Tagore,আজ বুঝি আইল প্রিয়তম
Rabindra Nath Tagore,আবার এরা ঘিরেছে মোর মন
Rabindra Nath Tagore,"অরূপ, তোমার বাণী"
Rabindra Nath Tagore,এসো গো জ্বেলে দিয়ে যাও প্রদীপখানি
Rabindra Nath Tagore,কে যাবি পারে
Rabindra Nath Tagore,ওঠো ওঠো রে– বিফলে প্রভাত বহে যায় যে
Rabindra Nath Tagore,দাঁড়াও আমার আঁখির আগে
Rabindra Nath Tagore,আজি হৃদয় আমার যায় যে ভেসে
Hasan Imtiaz Sumon,পথ চলা
Hasan Imtiaz Sumon,আলো
Sudip Kumar Dip,দেখে তোর মায়াবী হাঁসি
Sudip Kumar Dip,দু’চোখ
Sudip Kumar Dip,আহা কি রূপ দেখলাম আমি
Ador,প্রেম তুমি
Ador,আকাশ-পৃথিবী
James,মা ও মাটি
James,তবে বন্ধু নৌকা ভেড়াও
James,আগের জনমে
James,সিনায় সিনায়
James,ঝরণা থেকে নদী
Sudhin Dash Gupto,আমার দিন কাটে না আমার রাত কাটে না
Sudhin Dash Gupto,তোমায় দেখে ছবি এঁকে
Sudhin Dash Gupto,চোখের নজর কম হলে আর
Sudhin Dash Gupto,কেন তুমি ফিরে এলে
Sudhin Dash Gupto,কি নামে ডেকে বলবো তোমাকে
Sudhin Dash Gupto,নাম রেখেছি বনলতা
Sudhin Dash Gupto,এই মেঘলা দিনে একলা
Gyan Dash,ছি ছি আমরা লাজে মরে যাই
Milon Khan,নীল নয়না
Milon Khan,নায়িকা
Ahsan Fahmid Sumit,সন্ধ্যারাণী
Ahsan Fahmid Sumit,নিঝুম নীরবতা
Sutirtho Mukhargee,যদি মন ভাসে
Sutirtho Mukhargee,শারদ সন্ধ্যা
Sonjib Chowdhury,কার ছবি নেই
Sonjib Chowdhury,জোছনা বিহার
Sonjib Chowdhury,আমি তোমাকেই বলে দেব
Sonjib Chowdhury,সাদা ময়লা
Tajul Imam,পরাণ ক্ষেপার গান
Tajul Imam,পলাশ ফুটেছে শিমুল ফুটেছে
Feroj Shai,মন তুই দেখলি না রে
Feroj Shai,স্বাদের লাউ বানাইলো মোরে বৈরাগী
Feroj Shai,আইছি একা যাইমু একা
Feroj Shai,গন্ডগোলে পইড়া গেলে
Feroj Shai,ইঞ্জিন যদি চইলা যায়
Feroj Shai,এক সেকেন্ডর নাই ভরসা
Feroj Shai,ও গরিয়া তুই কোথায়রে
Feroj Shai,সুখ আমি চাই নি শুধু চেয়েছিলাম তোমায় আমি
Feroj Shai,ভালবাস মানুষেরে
Feroj Shai,আইসা ভবে ফাইসা গেলাম
Latiful Islam Shibli,মানুষ বড় একা
Latiful Islam Shibli,প্রিয় আকাশী
Latiful Islam Shibli,কতটা কাঙ্গাল আমি
Latiful Islam Shibli,মধ্যরাতের ডাকপিয়ন
Latiful Islam Shibli,চাঁদ মামা
Latiful Islam Shibli,বিবাগী
Latiful Islam Shibli,ভালবাসার যৌথ খামার
Latiful Islam Shibli,পালাবে কোথায়
Latiful Islam Shibli,আহা জীবন
Latiful Islam Shibli,সুখেরই পৃথিবী সুখেরই অভিনয়
Latiful Islam Shibli,তোমাকে বাঁশির মতো বাঁজাই
Latiful Islam Shibli,আমি আর এক ফাঁলি নিশ্পাপ চাঁদ
Latiful Islam Shibli,নীল বেদনা
Latiful Islam Shibli,পেশাদার খুনি
Latiful Islam Shibli,বড় বাবু মাষ্টার
Latiful Islam Shibli,এই শহরের কত শত অট্টালিকার ফাঁকে
Latiful Islam Shibli,গিটার কাঁদতে জানে
Latiful Islam Shibli,পলাশীর প্রান্তর
Latiful Islam Shibli,নাটোর স্টেশন
Latiful Islam Shibli,মান্নান মিয়ার তিতাস মলম
Latiful Islam Shibli,কার কাছে যাবো
Latiful Islam Shibli,একাকী আকাশের সন্ধাতারা
Latiful Islam Shibli,জঙ্গলে ভালবাসা
Latiful Islam Shibli,হ্যালো ঢাকা
Latiful Islam Shibli,জোসি প্রেম
Latiful Islam Shibli,প্রেমিক মেয়র
Latiful Islam Shibli,শেষ ঠিকানা
Latiful Islam Shibli,তুমি আমার প্রথম সকাল
Latiful Islam Shibli,ব্যাবিলন
Latiful Islam Shibli,জেল থেকে বলছি
Poran Fokir,দয়াল তোমারও লাগিয়া যোগিনী সাজিব
Ashraf Babu,স্বর্ণালী
Ashraf Babu,পাপের স্রোতে
Ashraf Babu,প্রাণনাথ
Ashraf Babu,সুমন চ্যাটার্জীর তোমাকে চাই
Ashraf Babu,ছাগল
Ashraf Babu,ডেঙ্গু মশা
Ashraf Babu,টানা টানা চোখ
Ashraf Babu,নেই কোন অভিযোগ
Ashraf Babu,এই রাত
Ashraf Babu,স্বপ্নে আকা ছবি
